TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
1756,25,39.31,2023-10-30 17:24:55,1,32,377,310,52,2,25,3,178,1,1236.38,2024-11-04 08:06:47
1757,198,91.85,2023-10-16 16:50:31,1,39,453,496,39,2,21,3,148,1,802.09,2024-11-04 08:12:14
1758,371,277.7,2023-06-22 16:38:46,1,26,470,170,10,1,58,1,107,1,1423.2,2024-11-04 08:11:43
1759,264,114.03,2023-11-24 16:30:21,1,32,9,5,80,0,51,0,172,1,13388.56,2024-11-04 08:11:42
1760,234,302.63,2023-02-28 17:24:26,0,38,427,235,51,1,27,1,10,1,2801.28,2024-11-04 08:07:17
1761,68,31.19,2023-04-25 16:23:59,1,5,393,573,22,0,52,1,74,1,5545.96,2024-11-04 08:09:33
1762,279,112.91,2023-11-15 18:04:22,0,40,422,462,30,2,27,1,135,1,4764.48,2024-11-04 08:09:36
1763,332,742.26,2023-06-20 17:04:02,1,36,653,216,55,2,27,1,36,1,7868.19,2024-11-04 08:10:01
1764,49,256.8,2023-02-24 16:49:51,1,5,141,219,13,0,26,3,80,1,1128.38,2024-11-04 08:09:22
1765,323,378.68,2023-01-06 17:23:59,1,13,628,389,94,0,60,0,239,1,7627.04,2024-11-04 08:07:11
1766,62,571.93,2023-09-20 17:44:37,1,42,224,45,47,2,52,2,119,1,4026.03,2024-11-04 08:06:42
1767,227,26.31,2023-08-11 16:38:16,0,2,375,247,27,2,77,2,163,1,7095.76,2024-11-04 08:06:54
1768,356,205.58,2023-08-16 17:49:13,1,32,527,360,4,2,20,3,159,1,1501.95,2024-11-04 08:07:55
1769,357,533.61,2023-12-20 16:17:11,1,23,311,503,42,2,48,1,115,1,3656.93,2024-11-04 08:11:43
1770,193,428.62,2023-06-05 16:02:04,1,33,38,512,27,1,55,2,72,1,3473.24,2024-11-04 08:10:24
1771,354,361.22,2023-04-17 17:58:55,1,33,325,218,27,0,64,2,167,1,7061.73,2024-11-04 08:10:24
1772,492,837.29,2023-11-27 16:14:25,1,31,184,347,1,1,25,3,216,1,6012.67,2024-11-04 08:07:12
1773,210,117.25,2023-04-03 16:35:30,0,1,271,587,90,2,31,0,73,1,13694.68,2024-11-04 08:08:29
1774,163,135.27,2023-08-10 16:16:41,1,1,506,198,49,0,48,0,131,1,9410.51,2024-11-04 08:09:32
1775,294,185.1,2023-08-08 16:21:01,1,0,639,334,4,1,53,2,23,1,6115.63,2024-11-04 08:10:41
1776,117,113.54,2023-09-22 16:42:46,1,8,5,156,35,2,38,1,273,1,5581.21,2024-11-04 08:08:45
1777,403,354.96,2023-11-29 16:27:38,1,13,273,451,13,2,69,0,96,1,6712.94,2024-11-04 08:08:19
1778,98,224.22,2023-01-23 18:45:00,1,14,404,139,85,1,53,0,37,1,8400.87,2024-11-04 08:12:18
1779,239,737.1,2023-07-19 16:11:01,1,42,612,127,31,0,60,2,92,1,4644.19,2024-11-04 08:11:08
1780,376,223.22,2023-07-17 16:20:27,1,13,380,503,17,0,27,3,96,1,1734.22,2024-11-04 08:08:15
1781,383,557.26,2023-10-04 17:06:57,1,38,180,287,75,0,69,0,53,1,5237.12,2024-11-04 08:09:49
1782,270,27.44,2023-11-06 17:23:43,1,4,434,227,56,0,62,2,164,1,5950.48,2024-11-04 08:08:43
1783,227,310.09,2023-11-24 16:49:29,1,11,388,559,67,1,36,0,166,1,9962.5,2024-11-04 08:10:52
1784,443,80.38,2023-03-06 16:25:52,1,18,661,1,63,2,52,0,116,1,9662.88,2024-11-04 08:09:54
1785,243,26.1,2023-12-01 17:45:05,0,11,16,210,31,1,66,0,115,1,5243.0,2024-11-04 08:10:24
1786,296,845.14,2023-01-09 16:21:35,0,28,152,531,25,1,73,2,183,1,1702.65,2024-11-04 08:11:10
1787,22,59.73,2023-05-22 16:38:39,1,14,656,246,18,0,27,3,56,1,800.93,2024-11-04 08:10:10
1788,267,758.77,2023-06-23 16:12:15,1,35,319,190,8,0,60,1,114,1,7231.47,2024-11-04 08:08:24
1789,371,301.51,2023-02-24 16:33:33,1,5,489,272,88,0,22,3,284,1,1052.31,2024-11-04 08:11:09
1790,271,418.03,2023-09-04 17:46:40,1,2,374,439,50,2,58,0,161,1,10721.29,2024-11-04 08:08:43
1791,421,118.06,2023-05-24 17:07:57,0,19,424,509,81,1,32,0,31,1,13560.63,2024-11-04 08:07:10
1792,217,483.92,2023-10-16 18:57:30,1,27,45,124,91,0,70,2,115,1,3138.0,2024-11-04 08:06:59
1793,364,78.93,2023-02-17 16:41:31,1,23,579,333,98,0,38,0,145,1,9916.24,2024-11-04 08:12:17
1794,184,36.63,2023-05-04 17:02:55,1,24,539,173,93,0,75,2,261,1,7941.73,2024-11-04 08:07:35
1795,288,87.85,2023-12-13 17:25:54,1,7,629,238,61,1,49,1,63,1,3753.24,2024-11-04 08:07:16
1796,15,705.34,2023-09-12 18:52:56,1,42,541,492,25,2,59,0,124,1,5003.22,2024-11-04 08:12:18
1797,4,116.89,2023-11-20 16:31:15,1,8,315,127,63,2,71,2,226,1,4880.31,2024-11-04 08:06:37
1798,187,106.41,2023-01-16 16:37:34,1,20,455,550,62,1,57,2,87,1,1310.38,2024-11-04 08:07:01
1799,401,584.41,2023-01-02 16:51:47,1,19,313,74,50,0,23,3,41,1,4475.22,2024-11-04 08:11:29
1800,192,584.98,2023-06-12 16:25:22,0,6,171,305,92,1,55,2,121,1,6521.05,2024-11-04 08:07:59
1801,255,79.21,2023-11-24 17:52:34,1,7,13,193,54,1,56,2,140,1,1615.04,2024-11-04 08:07:01
1802,5,173.13,2023-10-05 16:46:31,0,1,466,451,43,2,20,3,288,1,1490.34,2024-11-04 08:07:24
1803,289,335.7,2023-01-30 17:47:41,1,12,176,241,11,0,80,2,57,1,6601.44,2024-11-04 08:10:11
1804,12,422.81,2023-11-20 16:07:20,1,20,49,524,35,1,28,3,193,1,1929.28,2024-11-04 08:10:28
1805,380,135.43,2023-10-06 16:14:51,1,38,601,69,30,0,57,2,92,1,5315.83,2024-11-04 08:08:57
1806,251,584.88,2023-12-19 17:19:47,1,30,197,566,41,0,26,3,121,1,548.45,2024-11-04 08:11:03
1807,433,308.94,2023-04-03 16:35:29,1,20,625,447,91,2,25,3,167,1,1931.66,2024-11-04 08:07:47
1808,86,295.93,2023-02-20 17:26:39,1,4,397,124,20,1,36,0,117,1,1050.63,2024-11-04 08:09:56
1809,240,77.44,2023-06-26 16:28:59,1,42,212,280,10,1,58,2,268,1,1950.63,2024-11-04 08:10:59
1810,185,92.5,2023-09-25 16:22:10,0,39,500,45,79,2,40,1,70,1,6295.45,2024-11-04 08:08:25
1811,222,97.74,2023-09-04 16:46:29,0,20,206,349,45,2,41,1,137,1,4113.63,2024-11-04 08:07:15
1812,273,291.68,2023-08-07 18:07:57,1,8,20,513,57,0,21,3,90,1,1451.02,2024-11-04 08:11:59
1813,306,56.96,2023-06-26 17:38:30,1,0,363,511,10,0,22,3,135,1,1597.85,2024-11-04 08:07:18
1814,203,436.8,2023-07-03 16:15:11,1,39,594,261,81,2,27,3,92,1,1256.33,2024-11-04 08:10:00
1815,324,259.49,2023-06-09 16:31:56,1,2,416,184,44,2,72,2,292,1,7320.61,2024-11-04 08:07:31
1816,333,726.26,2023-02-13 17:13:49,1,29,369,505,34,2,57,2,147,1,2150.38,2024-11-04 08:06:49
1817,403,568.68,2023-04-25 18:47:16,1,15,274,258,74,0,72,2,101,1,2940.04,2024-11-04 08:08:39
1818,112,77.57,2023-12-13 17:02:21,1,1,424,97,90,2,49,0,225,1,12801.93,2024-11-04 08:07:54
1819,367,14.16,2023-01-09 16:49:07,0,28,640,65,75,1,74,2,290,1,5399.76,2024-11-04 08:10:20
1820,230,61.33,2023-09-20 18:18:00,1,33,196,202,17,0,27,1,129,1,7537.4,2024-11-04 08:06:27
1821,256,27.64,2023-06-09 17:14:26,1,27,43,321,64,2,54,1,23,1,7498.51,2024-11-04 08:08:22
1822,450,3.85,2023-04-17 16:27:27,1,38,57,514,24,0,29,0,32,1,10506.41,2024-11-04 08:08:51
1823,327,431.22,2023-04-21 16:25:49,0,2,291,36,50,1,73,2,129,1,6505.98,2024-11-04 08:07:30
1824,240,178.55,2023-12-15 16:16:30,1,15,605,171,75,1,55,1,67,1,7568.4,2024-11-04 08:12:21
1825,382,248.76,2023-05-24 16:12:18,1,10,321,535,90,0,18,3,56,1,546.46,2024-11-04 08:06:33
1826,7,76.16,2023-11-21 16:45:29,1,37,519,7,59,0,23,3,99,1,1072.25,2024-11-04 08:12:04
1827,64,347.25,2023-01-30 18:49:52,1,16,621,395,61,0,69,0,250,1,7273.55,2024-11-04 08:08:01
1828,346,325.98,2023-07-20 16:58:39,1,42,226,116,85,0,19,3,277,1,782.35,2024-11-04 08:08:23
1829,475,249.56,2023-11-20 16:05:05,1,27,592,444,82,1,76,2,246,1,4444.95,2024-11-04 08:11:08
1830,336,17.43,2023-02-23 16:21:38,1,0,552,156,41,0,56,0,33,1,10658.88,2024-11-04 08:08:36
1831,63,198.01,2023-04-24 17:46:41,0,2,143,549,4,1,26,3,40,1,250.93,2024-11-04 08:10:09
1832,243,585.58,2023-09-04 16:13:40,1,33,558,222,90,1,23,3,55,1,1729.02,2024-11-04 08:09:16
1833,174,434.67,2023-12-05 18:33:02,0,41,105,81,23,2,27,3,124,1,1298.13,2024-11-04 08:10:09
1834,137,510.7,2023-06-07 16:35:27,0,26,163,162,39,2,27,3,294,1,5828.48,2024-11-04 08:07:57
1835,247,331.98,2023-08-28 16:40:01,1,10,292,482,46,0,74,2,12,1,7600.99,2024-11-04 08:09:26
1836,281,199.54,2023-10-10 17:24:33,1,32,606,171,69,2,56,1,268,1,9603.73,2024-11-04 08:10:49
1837,0,212.97,2023-11-14 16:56:34,1,1,472,435,2,2,59,1,178,1,4180.4,2024-11-04 08:10:42
1838,447,270.56,2023-02-17 16:57:32,1,30,198,470,37,2,23,3,139,1,1268.44,2024-11-04 08:08:05
1839,286,306.37,2023-06-27 18:26:08,1,7,465,323,14,0,26,1,120,1,9609.67,2024-11-04 08:07:43
1840,111,643.02,2023-10-02 17:47:19,0,11,514,396,64,0,38,0,85,1,11989.39,2024-11-04 08:07:01
1841,384,98.48,2023-02-16 17:14:41,1,24,423,306,89,1,47,1,12,1,9538.92,2024-11-04 08:11:29
1842,339,889.01,2023-08-29 17:55:07,1,41,289,289,29,2,36,1,169,1,4826.88,2024-11-04 08:11:23
1843,10,537.86,2023-09-19 16:44:21,1,18,156,121,0,2,27,3,134,1,293.06,2024-11-04 08:09:27
1844,104,241.18,2023-05-30 18:29:15,1,23,591,65,24,0,25,3,162,1,1445.53,2024-11-04 08:06:56
1845,85,130.54,2023-04-05 17:20:36,1,1,524,218,73,0,64,0,94,1,11204.62,2024-11-04 08:09:50
1846,435,800.29,2023-12-04 16:25:27,0,36,383,50,32,1,20,3,84,1,693.4,2024-11-04 08:11:42
1847,67,8.81,2023-05-22 16:57:30,1,9,445,402,45,2,57,0,165,1,13523.65,2024-11-04 08:09:40
1848,19,28.52,2023-06-02 16:54:12,1,11,675,417,20,0,20,3,163,1,662.51,2024-11-04 08:08:28
1849,169,431.31,2023-05-01 16:18:16,0,1,350,362,20,2,23,3,99,1,342.73,2024-11-04 08:09:29
1850,232,885.33,2023-08-22 18:41:50,0,33,396,420,24,0,47,1,59,1,7764.16,2024-11-04 08:10:03
1851,183,199.23,2023-09-04 16:04:27,1,40,179,368,51,0,29,1,54,1,9834.0,2024-11-04 08:07:46
1852,163,42.26,2023-10-26 16:19:25,1,33,208,476,79,0,44,0,171,1,268.77,2024-11-04 08:09:35
1853,432,166.06,2023-07-14 16:06:06,1,16,190,551,19,0,30,1,172,1,5397.68,2024-11-04 08:07:04
1854,429,357.72,2023-08-07 17:29:48,1,24,321,384,81,0,53,2,25,1,7659.5,2024-11-04 08:11:19
1855,466,588.37,2023-01-05 17:48:29,1,9,463,447,99,2,28,3,284,1,1926.08,2024-11-04 08:07:39
1856,440,72.82,2023-11-10 16:50:35,1,15,436,370,62,2,68,0,127,1,6911.62,2024-11-04 08:06:49
1857,421,162.36,2023-11-22 16:10:32,1,40,303,77,68,2,36,1,147,1,7527.04,2024-11-04 08:09:02
1858,226,584.82,2023-10-17 16:11:26,0,26,571,304,56,2,43,0,109,1,12071.1,2024-11-04 08:09:47
1859,169,38.15,2023-10-06 16:37:16,0,28,657,32,64,2,72,2,129,1,1425.47,2024-11-04 08:12:23
1860,101,477.54,2023-08-21 17:20:05,0,37,369,379,62,0,23,3,52,1,1598.63,2024-11-04 08:06:48
1861,461,639.57,2023-12-18 16:25:18,1,30,162,255,12,1,60,0,43,1,11726.47,2024-11-04 08:12:02
1862,92,58.23,2023-07-26 17:25:23,1,31,484,302,67,2,28,3,34,1,9189.76,2024-11-04 08:09:59
1863,227,776.21,2023-02-22 17:15:20,0,33,631,336,35,2,78,2,99,1,4895.87,2024-11-04 08:06:38
1864,30,248.76,2023-03-20 18:51:53,1,32,373,142,69,1,21,3,117,1,6178.77,2024-11-04 08:09:07
1865,236,188.61,2024-01-01 17:16:23,1,4,434,24,82,2,67,2,26,1,7167.57,2024-11-04 08:06:23
1866,258,675.37,2023-12-29 16:45:06,0,17,488,6,0,2,56,2,31,1,4704.91,2024-11-04 08:11:11
1867,11,94.82,2023-03-21 16:36:30,0,8,121,224,10,1,67,2,56,1,1267.72,2024-11-04 08:12:17
1868,8,425.18,2023-02-20 16:16:39,0,14,261,376,56,2,59,1,135,1,5790.55,2024-11-04 08:11:26
1869,39,50.28,2023-02-02 16:20:28,1,28,524,284,56,1,60,1,65,1,5729.1,2024-11-04 08:06:46
1870,312,864.72,2023-08-25 16:35:39,0,11,597,183,17,1,34,1,58,1,7379.38,2024-11-04 08:11:10
1871,469,70.68,2023-11-22 17:01:08,1,12,136,84,15,2,25,3,105,1,1478.41,2024-11-04 08:10:55
1872,178,261.77,2023-01-12 18:07:21,1,6,25,545,3,2,28,3,46,1,824.71,2024-11-04 08:11:48
1873,118,183.22,2023-10-05 18:40:15,1,25,281,494,98,0,27,3,63,1,1024.42,2024-11-04 08:07:27
1874,493,156.86,2023-01-30 16:37:53,1,5,164,28,98,0,51,0,102,1,14453.35,2024-11-04 08:10:27
1875,287,120.67,2023-12-25 18:16:39,1,7,117,339,39,0,42,0,233,1,5374.54,2024-11-04 08:12:08
1876,430,308.62,2023-10-06 18:59:06,0,34,463,487,46,1,59,1,101,1,9148.08,2024-11-04 08:06:47
1877,470,506.81,2023-12-20 16:17:24,1,25,625,106,90,0,59,1,41,1,2757.23,2024-11-04 08:08:00
1878,385,328.39,2023-11-09 16:47:01,1,27,379,31,12,0,41,1,108,1,2523.83,2024-11-04 08:11:57
1879,262,796.3,2023-03-22 16:03:01,1,2,219,573,61,1,67,2,64,1,1498.79,2024-11-04 08:08:32
1880,32,72.47,2023-10-17 18:02:43,1,4,65,559,82,2,29,0,72,1,1305.56,2024-11-04 08:11:10
1881,419,279.6,2023-05-31 16:28:06,1,13,435,236,96,0,25,3,131,1,1910.9,2024-11-04 08:06:53
1882,46,304.2,2023-06-08 16:06:13,1,16,627,29,82,2,25,3,102,1,423.64,2024-11-04 08:10:19
1883,108,351.38,2023-06-26 18:41:55,1,27,247,440,25,1,64,2,21,1,7606.63,2024-11-04 08:06:32
1884,421,86.07,2023-11-20 18:40:45,1,9,342,269,77,1,31,0,23,1,842.56,2024-11-04 08:12:19
1885,477,604.5,2023-08-08 18:39:24,1,32,481,388,72,0,28,3,80,1,709.42,2024-11-04 08:06:32
1886,305,258.7,2023-02-22 17:12:15,1,5,276,183,34,0,27,3,123,1,1358.37,2024-11-04 08:06:36
1887,357,11.46,2023-01-31 17:14:32,0,2,226,230,26,1,75,2,64,1,7258.33,2024-11-04 08:08:10
1888,78,63.76,2023-06-27 17:44:24,1,35,206,93,1,0,69,2,100,1,4980.26,2024-11-04 08:10:22
1889,156,446.83,2023-06-26 18:51:31,0,24,362,524,50,1,55,2,143,1,1623.5,2024-11-04 08:09:33
1890,31,63.54,2023-05-22 18:23:18,1,9,190,455,44,0,26,1,136,1,4401.78,2024-11-04 08:07:31
1891,485,81.11,2023-10-16 18:07:26,1,5,385,456,43,2,48,1,110,1,2051.37,2024-11-04 08:07:46
1892,56,170.96,2023-12-28 16:46:46,1,42,619,583,82,1,64,0,69,1,13374.89,2024-11-04 08:06:53
1893,421,48.51,2023-01-09 17:22:18,1,2,426,542,8,1,22,3,69,1,3363.23,2024-11-04 08:10:53
1894,231,325.03,2023-01-11 17:04:19,1,17,280,36,97,1,60,0,106,1,13521.76,2024-11-04 08:10:08
1895,142,125.83,2023-05-29 17:14:03,1,20,585,45,0,0,57,2,138,1,6109.86,2024-11-04 08:11:30
1896,251,506.83,2023-04-24 17:27:12,1,16,393,58,63,1,37,1,45,1,9975.79,2024-11-04 08:07:31
1897,52,738.94,2023-10-09 18:54:21,1,30,161,431,84,1,41,0,173,1,13856.18,2024-11-04 08:08:51
1898,485,180.36,2023-05-30 16:12:10,0,28,434,239,20,2,33,1,55,1,9905.23,2024-11-04 08:06:40
1899,491,225.1,2023-12-11 17:28:44,1,4,46,348,81,0,28,3,35,1,1547.71,2024-11-04 08:07:08
1900,4,359.51,2023-11-30 18:08:39,1,5,142,391,9,2,79,2,157,1,7153.72,2024-11-04 08:12:11
1901,201,720.46,2023-12-07 16:10:40,1,40,271,260,67,1,54,2,44,1,3101.54,2024-11-04 08:08:35
1902,18,291.46,2023-02-08 16:29:56,1,24,640,143,45,0,57,2,135,1,7142.53,2024-11-04 08:10:03
1903,443,98.24,2023-04-10 17:58:46,1,23,4,272,30,2,28,3,148,1,580.66,2024-11-04 08:08:58
1904,210,100.48,2023-02-17 16:53:25,0,25,137,100,99,1,18,3,104,1,6149.81,2024-11-04 08:12:12
1905,74,45.9,2023-07-04 18:55:57,1,8,544,359,1,1,56,1,264,1,5698.25,2024-11-04 08:07:45
1906,436,258.21,2023-11-27 17:19:31,1,35,510,504,13,2,39,0,225,1,9562.41,2024-11-04 08:10:11
1907,79,287.51,2023-05-22 16:57:31,1,12,673,257,15,2,22,3,255,1,187.65,2024-11-04 08:08:19
1908,70,501.3,2023-05-22 18:27:37,0,35,411,286,19,2,26,1,146,1,8520.08,2024-11-04 08:08:07
1909,256,26.1,2023-02-17 16:21:21,1,23,340,524,0,0,27,3,32,1,1435.72,2024-11-04 08:07:09
1910,80,436.77,2023-09-28 16:14:49,1,17,272,442,74,0,20,3,176,1,825.69,2024-11-04 08:09:11
1911,329,292.38,2023-05-15 16:49:14,1,3,662,381,0,0,68,0,224,1,5803.89,2024-11-04 08:09:42
1912,475,25.29,2023-07-27 18:34:19,1,24,109,425,4,2,50,1,125,1,5374.69,2024-11-04 08:06:44
1913,234,123.35,2023-08-11 17:00:56,0,3,166,216,69,2,31,0,10,1,6852.16,2024-11-04 08:09:58
1914,388,139.52,2023-09-22 18:02:42,1,32,484,346,24,1,23,3,31,1,1570.22,2024-11-04 08:08:00
1915,368,51.2,2023-03-13 18:45:47,1,40,103,327,65,2,18,3,83,1,730.6,2024-11-04 08:06:44
1916,276,161.38,2023-11-09 16:06:17,0,7,665,512,18,2,24,3,101,1,3900.34,2024-11-04 08:10:55
1917,138,2.51,2023-04-17 16:04:21,1,3,519,438,98,2,63,2,32,1,4891.56,2024-11-04 08:11:22
1918,56,22.62,2023-05-10 16:35:02,1,41,31,286,74,0,64,0,102,1,7682.0,2024-11-04 08:11:17
1919,64,126.83,2023-02-20 16:40:25,1,2,570,323,6,1,57,2,39,1,6100.98,2024-11-04 08:10:31
1920,187,46.6,2023-08-30 17:54:55,1,11,28,134,59,2,55,0,68,1,1562.9,2024-11-04 08:06:23
1921,446,243.8,2023-01-03 16:42:41,1,37,530,494,15,1,57,0,48,1,13732.81,2024-11-04 08:10:09
1922,97,231.51,2023-08-28 17:22:16,0,28,364,316,7,1,60,2,96,1,5790.7,2024-11-04 08:12:09
1923,124,175.05,2023-01-02 17:05:16,1,37,289,367,67,2,39,1,34,1,1447.35,2024-11-04 08:08:09
1924,20,762.74,2023-05-02 17:24:54,1,20,191,529,52,0,64,0,244,1,207.1,2024-11-04 08:06:39
1925,347,34.03,2023-05-22 17:09:30,1,20,131,116,15,1,57,1,38,1,3077.2,2024-11-04 08:09:59
1926,476,15.95,2023-03-14 17:10:00,1,33,644,265,47,1,25,3,52,1,1983.0,2024-11-04 08:11:39
1927,424,101.51,2023-03-23 16:17:51,0,40,54,378,41,2,46,1,199,1,3052.47,2024-11-04 08:11:54
1928,41,309.42,2023-10-18 16:51:31,1,14,378,340,88,1,27,1,42,1,8564.46,2024-11-04 08:10:21
1929,183,257.6,2023-12-18 16:30:46,0,13,554,421,3,2,59,2,293,1,7950.74,2024-11-04 08:09:57
1930,243,746.78,2023-11-27 16:29:16,0,23,237,41,0,1,21,3,64,1,1699.81,2024-11-04 08:07:44
1931,67,82.01,2023-12-25 17:27:57,0,34,430,331,96,1,23,3,156,1,287.46,2024-11-04 08:07:14
1932,1,476.99,2023-01-10 16:00:32,1,36,571,45,21,2,23,3,187,1,1154.48,2024-11-04 08:10:10
1933,88,320.11,2023-08-31 16:26:37,1,12,590,552,24,1,23,3,130,1,4076.48,2024-11-04 08:07:38
1934,207,333.39,2023-09-11 16:36:59,1,30,238,4,14,0,68,0,35,1,10628.59,2024-11-04 08:08:37
1935,13,10.3,2023-12-07 16:59:06,1,14,474,145,21,0,47,1,197,1,7801.32,2024-11-04 08:10:12
1936,20,416.55,2023-05-05 17:31:53,1,28,413,251,37,2,33,1,73,1,922.96,2024-11-04 08:07:20
1937,237,84.91,2023-10-16 18:38:15,1,33,642,115,33,2,18,3,68,1,1671.86,2024-11-04 08:06:59
1938,407,98.95,2023-12-29 17:37:37,1,23,415,38,83,1,75,2,73,1,5670.82,2024-11-04 08:07:52
1939,80,18.14,2023-02-17 18:46:59,0,25,557,588,96,0,58,2,48,1,6020.85,2024-11-04 08:11:08
1940,96,215.13,2023-01-05 16:02:42,1,5,583,179,15,2,46,1,114,1,3956.69,2024-11-04 08:08:16
1941,366,218.57,2023-10-16 16:30:38,0,22,93,35,3,1,62,0,102,1,13869.86,2024-11-04 08:08:19
1942,269,341.88,2023-06-14 16:34:43,1,2,309,381,52,0,43,1,89,1,4159.52,2024-11-04 08:11:00
1943,78,691.92,2023-07-10 16:37:18,1,4,182,189,9,2,19,3,61,1,1084.65,2024-11-04 08:12:13
1944,62,50.43,2023-07-10 16:06:28,1,38,42,181,56,1,32,0,51,1,9794.26,2024-11-04 08:09:10
1945,236,440.43,2023-09-21 17:41:34,1,7,590,36,14,1,78,2,23,1,5123.24,2024-11-04 08:07:52
1946,53,299.03,2023-01-19 17:27:01,1,8,366,275,17,1,39,1,52,1,1381.28,2024-11-04 08:10:02
1947,212,1.98,2023-12-25 17:41:33,1,39,665,435,73,0,66,0,170,1,11619.1,2024-11-04 08:10:47
1948,35,173.45,2023-12-25 16:25:43,1,30,52,101,65,0,31,1,161,1,9077.62,2024-11-04 08:07:11
1949,320,438.76,2023-02-13 16:48:50,1,35,73,236,71,1,22,3,73,1,1824.19,2024-11-04 08:11:13
1950,388,519.62,2023-11-23 17:42:11,0,42,45,456,25,2,71,2,40,1,4159.33,2024-11-04 08:06:37
1951,162,738.68,2023-03-07 16:36:08,1,6,354,287,95,2,50,0,124,1,14352.33,2024-11-04 08:11:40
1952,94,151.14,2023-06-01 16:18:49,1,22,140,120,3,2,64,2,38,1,2156.54,2024-11-04 08:11:40
1953,396,75.77,2023-08-07 17:48:31,1,5,168,351,89,1,51,1,148,1,8361.7,2024-11-04 08:09:47
1954,75,444.52,2023-04-04 16:11:34,1,21,520,341,25,2,27,1,17,1,5424.6,2024-11-04 08:06:58
1955,114,5.29,2023-03-08 18:51:57,1,16,461,366,61,2,52,0,276,1,11263.89,2024-11-04 08:09:14
1956,143,97.63,2023-05-15 16:05:06,0,25,230,13,22,2,48,0,127,1,12467.31,2024-11-04 08:11:10
1957,451,256.95,2023-05-04 16:37:21,1,36,647,445,46,1,26,1,71,1,2531.24,2024-11-04 08:08:10
1958,20,734.86,2023-12-08 16:36:30,0,4,193,92,74,1,48,1,290,1,6242.03,2024-11-04 08:08:49
1959,279,84.28,2023-06-12 17:09:17,1,22,396,502,86,1,39,0,142,1,13586.06,2024-11-04 08:07:40
1960,63,202.49,2023-12-28 16:30:32,0,41,167,577,49,0,48,1,69,1,7447.1,2024-11-04 08:08:28
1961,433,154.99,2023-08-28 17:07:08,1,23,560,544,24,1,25,3,53,1,1419.31,2024-11-04 08:08:06
1962,155,481.53,2023-09-12 17:21:48,1,1,140,359,86,1,58,2,277,1,6142.54,2024-11-04 08:11:54
1963,12,172.92,2023-08-28 16:56:05,1,24,499,341,51,2,20,3,212,1,416.37,2024-11-04 08:08:14
1964,349,275.59,2023-10-10 16:49:03,0,30,237,88,62,1,53,2,238,1,6313.22,2024-11-04 08:10:12
1965,153,207.2,2024-01-01 16:12:32,1,8,581,339,27,2,60,1,133,1,8092.94,2024-11-04 08:06:23
1966,103,136.82,2023-08-25 18:24:06,1,6,521,449,90,1,31,1,14,1,6229.13,2024-11-04 08:08:03
1967,292,179.38,2023-08-10 18:31:00,1,6,479,40,73,2,30,1,28,1,8741.51,2024-11-04 08:08:34
1968,202,26.3,2023-12-12 16:57:29,1,41,205,426,28,0,32,0,33,1,7473.73,2024-11-04 08:09:28
1969,146,319.5,2023-06-09 16:03:24,0,41,493,463,80,1,29,1,69,1,2366.3,2024-11-04 08:10:45
1970,62,182.42,2023-03-22 16:59:56,1,18,495,385,79,1,51,2,137,1,3051.29,2024-11-04 08:10:41
1971,338,716.62,2023-04-10 16:04:28,1,1,299,469,83,0,44,0,241,1,6987.4,2024-11-04 08:10:05
1972,442,222.96,2023-03-23 17:26:31,0,14,315,311,72,0,65,0,150,1,7370.41,2024-11-04 08:12:21
1973,440,79.77,2023-01-23 16:50:55,1,37,373,456,65,0,68,2,167,1,5010.31,2024-11-04 08:08:44
1974,454,431.08,2023-07-17 18:24:15,1,0,326,124,12,1,59,2,25,1,6760.22,2024-11-04 08:06:52
1975,19,592.24,2023-10-16 16:49:07,1,40,196,168,33,0,52,0,140,1,9817.05,2024-11-04 08:07:20
1976,199,200.19,2023-07-18 18:11:40,0,35,381,227,29,1,52,2,108,1,4389.96,2024-11-04 08:12:17
1977,452,297.5,2023-03-27 17:16:41,0,18,308,332,70,1,73,2,80,1,6768.14,2024-11-04 08:07:49
1978,137,345.86,2023-11-20 16:41:44,1,29,431,582,68,0,51,2,145,1,1504.64,2024-11-04 08:09:26
1979,207,343.88,2023-12-11 16:37:20,1,26,585,334,67,2,63,2,97,1,6486.18,2024-11-04 08:12:01
1980,393,16.52,2023-01-04 17:00:58,0,4,260,194,92,2,25,3,135,1,835.53,2024-11-04 08:07:28
1981,262,162.1,2023-12-06 17:34:01,1,25,401,549,77,1,41,1,151,1,8576.65,2024-11-04 08:08:09
1982,408,36.12,2023-11-29 17:55:07,1,15,605,488,84,2,22,3,234,1,1593.03,2024-11-04 08:08:11
1983,267,354.91,2023-12-18 16:33:07,1,4,170,216,85,0,74,2,191,1,3872.55,2024-11-04 08:09:08
1984,217,38.41,2023-04-11 16:06:20,1,10,432,167,67,0,40,0,117,1,9129.68,2024-11-04 08:07:27
1985,271,53.52,2023-03-31 16:18:37,1,36,562,190,65,1,49,1,55,1,2227.49,2024-11-04 08:08:36
1986,82,498.59,2023-10-23 18:41:35,1,30,532,120,59,2,57,2,138,1,2619.46,2024-11-04 08:11:11
